ols,ridge,lasso,elastic,knn_5,knn_10,knn_15
0.7490483175108279,0.0,0.0,0.23431896126369697,0.0,0.0,0.0166327212254751
0.0,0.6938975360701847,0.0,0.2930290516963049,0.0,0.01307341223351046,0.0
0.8304804792780421,0.0,0.0,0.1565349421789208,0.0,0.0,0.012984578543037067
0.0,0.6817250971919927,0.0,0.30205691334790086,0.0,0.0,0.01621798946010655
0.0,0.6248263362705896,0.0,0.37517366372941036,0.0,0.0,0.0
0.837589307118576,0.0,0.0,0.15183862743440987,0.0,0.0,0.010572065447014098
0.7514138069383243,0.0,0.0,0.24858619306167573,0.0,0.0,0.0
0.7266785061546992,0.0,0.0,0.261943600684664,0.0,0.0,0.011377893160636691
0.0,0.8397292148193565,0.0,0.1602707851806436,0.0,0.0,0.0
0.9046541924986715,0.0,0.0,0.09534580750132847,0.0,0.0,0.0
0.0,0.6772210554108751,0.0,0.32277894458912487,0.0,0.0,0.0
0.8358682647925102,0.0,0.0,0.16413173520748983,0.0,0.0,0.0
0.0,0.7833606152188431,0.0,0.21663938478115694,0.0,0.0,0.0
0.7582583108058168,0.0,0.0,0.24174168919418318,0.0,0.0,0.0
0.7060078248045077,0.0,0.0,0.29399217519549226,0.0,0.0,0.0
0.7072430384964218,0.0,0.0,0.28133420111860524,0.0,0.0,0.011422760384972997
0.0,0.6878814067365467,0.0,0.31211859326345326,0.0,0.0,0.0
0.0,0.7207613328750352,0.0,0.25794859428509975,0.0,0.02129007283986503,0.0
0.0,0.8462225712457548,0.0,0.1537774287542452,0.0,0.0,0.0
0.0,0.8256259784142564,0.0,0.1743740215857436,0.0,0.0,0.0
0.695046923726586,0.0,0.0,0.26910211258191646,0.0,0.0,0.03585096369149756
0.7522555643206809,0.0,0.0,0.24774443567931914,0.0,0.0,0.0
0.0,0.7693611930722546,0.0,0.21870664905599282,0.0,0.0,0.011932157871752662
0.5335444312456638,0.0,0.0,0.4529609413301925,0.0,0.013494627424143712,0.0
0.7896599668586209,0.0,0.0,0.21034003314137908,0.0,0.0,0.0
0.0,0.8912513555655509,0.0,0.10874864443444907,0.0,0.0,0.0
0.8698634926440842,0.0,0.0,0.13013650735591578,0.0,0.0,0.0
0.8669947469839522,0.0,0.0,0.1330052530160478,0.0,0.0,0.0
0.8497298297836018,0.0,0.0,0.13808172618247283,0.012188444033925334,0.0,0.0
0.0,0.7511298857689053,0.0,0.24887011423109479,0.0,0.0,0.0
0.7459340759959935,0.0,0.0,0.25406592400400646,0.0,0.0,0.0
0.8187053098983764,0.0,0.0,0.18129469010162352,0.0,0.0,0.0
0.0,0.8611212243380788,0.0,0.13887877566192125,0.0,0.0,0.0
0.87255728067623,0.0,0.0,0.1274427193237701,0.0,0.0,0.0
0.7397176226647636,0.0,0.0,0.26028237733523646,0.0,0.0,0.0
0.7101199213601882,0.0,0.0,0.28988007863981174,0.0,0.0,0.0
0.7353320824034301,0.0,0.0,0.26466791759657,0.0,0.0,0.0
0.0,0.7952823018985633,0.0,0.18099526057730286,0.0,0.0237224375241339,0.0
0.46416664759636644,0.0,0.0,0.5188564730727303,0.0169768793309033,0.0,0.0
0.8689986614548304,0.0,0.0,0.11686852352829082,0.0,0.0,0.01413281501687884
0.7588594794755632,0.0,0.0,0.24114052052443677,0.0,0.0,0.0
0.7657448087365252,0.0,0.0,0.22206812101726686,0.012187070246208053,0.0,0.0
0.7409482717974053,0.0,0.0,0.25905172820259464,0.0,0.0,0.0
0.0,0.8460259483469501,0.0,0.15397405165304986,0.0,0.0,0.0
0.8036487946334586,0.0,0.0,0.18443455330776157,0.011916652058779868,0.0,0.0
0.7507612338182709,0.0,0.0,0.23811815624677848,0.01112060993495073,0.0,0.0
0.0,0.8754282307399383,0.0,0.10986836980158597,0.014703399458475822,0.0,0.0
0.8212143042046958,0.0,0.0,0.1787856957953042,0.0,0.0,0.0
0.0,0.8402942807685961,0.0,0.14233200308963587,0.0,0.017373716141767883,0.0
0.5409932884716018,0.0,0.0,0.44206207515609136,0.016944636372306823,0.0,0.0
0.6144592871457756,0.0,0.0,0.3855407128542244,0.0,0.0,0.0
0.6627974608300655,0.0,0.0,0.33720253916993453,0.0,0.0,0.0
0.7358457445404482,0.0,0.0,0.2641542554595518,0.0,0.0,0.0
0.6718182731917676,0.0,0.0,0.32818172680823243,0.0,0.0,0.0
0.8301291168129703,0.0,0.0,0.16987088318702964,0.0,0.0,0.0
0.0,0.800806637017147,0.0,0.19919336298285298,0.0,0.0,0.0
0.7741413384716122,0.0,0.0,0.22585866152838777,0.0,0.0,0.0
0.8303883880651232,0.0,0.0,0.16961161193487678,0.0,0.0,0.0
0.6900729408289181,0.0,0.0,0.2702181680955966,0.0,0.0,0.03970889107548522
0.6604542341092424,0.0,0.0,0.3276713703362976,0.0,0.0,0.011874395554459944
0.0,0.840541452070595,0.0,0.159458547929405,0.0,0.0,0.0
0.8070279059455207,0.0,0.0,0.1664441057929818,0.0,0.0,0.026527988261497593
0.8782486801673104,0.0,0.0,0.12175131983268968,0.0,0.0,0.0
0.7789132716186232,0.0,0.0,0.2210867283813768,0.0,0.0,0.0
0.7768706648311184,0.0,0.0,0.19863713100570632,0.0,0.0,0.024492204163175182
0.0,0.6782231297204946,0.0,0.3217768702795054,0.0,0.0,0.0
0.0,0.6934717361733398,0.0,0.3065282638266602,0.0,0.0,0.0
0.0,0.6543776498499599,0.0,0.34562235015004006,0.0,0.0,0.0
0.8030239272704379,0.0,0.0,0.17488119300794425,0.01186591433487052,0.0,0.010228965386747405
0.7535217800218037,0.0,0.0,0.2464782199781963,0.0,0.0,0.0
0.8294036949483888,0.0,0.0,0.1705963050516112,0.0,0.0,0.0
0.906294805711665,0.0,0.0,0.09370519428833506,0.0,0.0,0.0
0.8311938785966893,0.0,0.0,0.1688061214033108,0.0,0.0,0.0
0.6383034106095019,0.22143653720190865,0.0,0.14026005218858936,0.0,0.0,0.0
0.0,0.7548735283017309,0.0,0.24512647169826904,0.0,0.0,0.0
0.0,0.7937366477804951,0.0,0.19434094808258975,0.01192240413691502,0.0,0.0
0.8439435818043066,0.0,0.0,0.15605641819569335,0.0,0.0,0.0
0.8371834191809926,0.0,0.0,0.16281658081900743,0.0,0.0,0.0
0.8319005620295769,0.0,0.0,0.16809943797042318,0.0,0.0,0.0
0.7591069138643661,0.0,0.0,0.21311972195888,0.0,0.0,0.027773364176753898
0.8079145114934217,0.0,0.0,0.19208548850657825,0.0,0.0,0.0
0.8692903030452701,0.0,0.0,0.1307096969547299,0.0,0.0,0.0
0.8484999377216333,0.0,0.0,0.1168360377766633,0.010453918256505455,0.0,0.024210106245197975
0.0,0.7691879705545956,0.0,0.2198925220658957,0.010919507379508638,0.0,0.0
0.8599126088291142,0.0,0.0,0.14008739117088578,0.0,0.0,0.0
0.7980186636385278,0.0,0.0,0.1773317986931007,0.0,0.02464953766837151,0.0
0.7734364777763498,0.0,0.0,0.22656352222365017,0.0,0.0,0.0
0.0,0.9088340216944569,0.0,0.09116597830554302,0.0,0.0,0.0
0.8244547364662882,0.0,0.0,0.16455645706645,0.010988806467261804,0.0,0.0
0.6792190358647536,0.0,0.0,0.32078096413524637,0.0,0.0,0.0
0.8937413090076173,0.0,0.0,0.10625869099238276,0.0,0.0,0.0
0.781721594378877,0.0,0.0,0.21827840562112297,0.0,0.0,0.0
0.8683435741856489,0.0,0.0,0.13165642581435116,0.0,0.0,0.0
0.8388648952424418,0.0,0.0,0.1611351047575582,0.0,0.0,0.0
0.0,0.7262912183273041,0.0,0.2737087816726958,0.0,0.0,0.0
0.8014028426909284,0.0,0.0,0.1985971573090716,0.0,0.0,0.0
0.0,0.6816301033779282,0.0,0.2863751592222534,0.031994737399818465,0.0,0.0
0.9060481686638684,0.0,0.0,0.09395183133613155,0.0,0.0,0.0
0.8495084540833838,0.0,0.0,0.15049154591661615,0.0,0.0,0.0
0.0,0.8722305913094437,0.0,0.11767479866672784,0.0,0.0,0.010094610023828502
